9.15068 -0.0403979 90.1381 -6.78597 -6.20627 -219.547
9.13224 -0.0549082 86.7839 -8.35072 -5.68541 -219.99
9.11786 -0.0638 84.5397 -9.36413 -5.2584 -220.337
9.09325 -0.0757215 81.159 -10.8318 -4.51258 -220.933
9.0749 -0.0826004 78.8944 -11.7708 -3.95388 -221.38
9.04458 -0.091132 75.4794 -13.1127 -3.03878 -222.122
9.0226 -0.0955399 73.1894 -13.9585 -2.38625 -222.663
8.98714 -0.10011 69.7326 -15.1468 -1.35907 -223.542
8.96195 -0.101744 67.4124 -15.8813 -0.651079 -224.17
8.92202 -0.102016 63.9068 -16.8895 0.429893 -225.173
8.8941 -0.100731 61.5519 -17.4954 1.15367 -225.88
8.85049 -0.0966094 57.9909 -18.2982 2.22693 -226.993
8.8204 -0.0924257 55.5971 -18.759 2.92367 -227.767
8.77399 -0.0840772 51.9751 -19.3326 3.92144 -228.972
8.74235 -0.0772005 49.5388 -19.633 4.54317 -229.801
8.69412 -0.0650833 45.8508 -19.9552 5.38889 -231.076
8.66161 -0.055926 43.3692 -20.0812 5.88152 -231.943
8.61261 -0.0408273 39.6115 -20.1323 6.4904 -233.263
8.57996 -0.0300303 37.0826 -20.0718 6.79616 -234.15
8.53133 -0.0130864 33.253 -19.8354 7.08321 -235.485
8.49933 -0.00151876 30.6757 -19.5789 7.14963 -236.372
8.45226 0.0158205 26.7736 -19.0439 7.05056 -237.688
8.40672 0.0326301 22.8284 -18.3272 6.71634 -238.975
8.37743 0.0432657 20.1749 -17.7488 6.36986 -239.811
8.3354 0.0579782 16.1604 -16.7326 5.68069 -241.02
8.30886 0.0667557 13.462 -15.9582 5.11976 -241.79
8.27155 0.0780699 9.38305 -14.657 4.14821 -242.881
8.24852 0.0842266 6.64394 -13.7009 3.42751 -243.559
8.21702 0.0911717 2.50783 -12.1428 2.2615 -244.493
8.1982 0.0941819 359.734 -11.0281 1.44223 -245.054
8.17348 0.0961587 355.55 -9.25466 0.176162 -245.795
8.15946 0.095752 352.748 -8.01309 -0.677325 -246.217
8.14229 0.0925531 348.528 -6.07734 -1.94485 -246.737
8.1335 0.0887259 345.706 -4.74758 -2.76534 -247.003
8.1244 0.0805532 341.463 -2.7114 -3.93114 -247.28
8.12112 0.0735813 338.631 -1.33667 -4.64829 -247.38
8.12038 0.0610645 334.38 0.733313 -5.60501 -247.402
8.12269 0.0515135 331.546 2.10812 -6.14678 -247.332
8.13031 0.035719 327.301 4.14505 -6.78816 -247.1
8.13813 0.0244408 324.477 5.47634 -7.08733 -246.863
8.15384 0.00683987 320.252 7.41729 -7.32396 -246.387
8.1669 -0.0050743 317.446 8.66521 -7.33295 -245.993
8.1902 -0.0227309 313.254 10.4542 -7.12453 -245.293
8.2081 -0.0340865 310.474 11.5841 -6.84684 -244.758
8.23827 -0.0500694 306.329 13.1732 -6.24436 -243.862
8.26047 -0.0598037 303.583 14.1559 -5.73401 -243.207
8.29661 -0.0727008 299.492 15.5059 -4.83347 -242.147
8.33586 -0.0832414 295.439 16.6973 -3.80492 -241.007
8.36355 -0.0888241 292.758 17.3991 -3.06654 -240.209
8.40706 -0.0948892 288.771 18.3078 -1.90628 -238.966
8.43721 -0.0973409 286.137 18.8155 -1.1122 -238.112
8.48381 -0.0985895 282.22 19.4274 0.086171 -236.804
8.51561 -0.0978061 279.634 19.7347 0.876864 -235.92
8.56408 -0.0942571 275.79 20.045 2.02925 -234.584
8.59672 -0.0903624 273.251 20.152 2.76314 -233.694
8.64585 -0.0823604 269.48 20.1653 3.79272 -232.366
8.67853 -0.0756863 266.989 20.0779 4.42046 -231.491
8.72713 -0.0638764 263.288 19.8067 5.25574 -230.202
8.75907 -0.0549481 260.844 19.5357 5.73148 -229.362
8.80603 -0.0402542 257.209 18.9996 6.30723 -228.139
8.83652 -0.0297728 254.808 18.5597 6.59082 -227.352
8.8808 -0.0133611 251.236 17.7833 6.85443 -226.218
8.9092 -0.002169 248.874 17.1925 6.91783 -225.497
8.94989 0.014627 245.359 16.2042 6.84251 -224.472
8.97562 0.0256181 243.032 15.482 6.68336 -223.829
9.01192 0.0414554 239.567 14.3119 6.29458 -222.927
9.03448 0.0513999 237.272 13.4785 5.9447 -222.37
9.06571 0.0651204 233.85 12.1566 5.30131 -221.604
9.0847 0.0733301 231.581 11.2319 4.80384 -221.141
9.11031 0.0840354 228.194 9.7873 3.97266 -220.519
9.13233 0.0926131 224.825 8.28267 3.06017 -219.988
9.14494 0.0970629 222.587 7.25112 2.41767 -219.684
9.16068 0.101741 219.241 5.66827 1.41832 -219.307
9.16901 0.103492 217.017 4.5935 0.73715 -219.108
9.17821 0.104033 213.686 2.95909 -0.292425 -218.888
9.18212 0.103003 211.468 1.85872 -0.975663 -218.795
9.18463 0.0993963 208.145 0.199046 -1.98154 -218.735
9.18405 0.0956491 205.929 -0.909386 -2.63108 -218.749
9.17982 0.0880989 202.605 -2.56791 -3.55911 -218.85
9.17475 0.0818458 200.386 -3.66666 -4.13813 -218.97
9.16383 0.0707823 197.052 -5.29705 -4.9315 -219.231
9.15436 0.0623878 194.825 -6.36781 -5.40093 -219.458
9.13693 0.0484788 191.473 -7.94209 -5.99951 -219.877
9.1232 0.0384702 189.232 -8.96581 -6.31876 -220.208
9.09954 0.0226292 185.855 -10.4547 -6.66262 -220.78
9.08179 0.0116948 183.594 -11.4115 -6.79394 -221.212
9.05231 -0.0049374 180.184 -12.7845 -6.83323 -221.932
9.03084 -0.0159765 177.899 -13.6536 -6.75154 -222.46
8.99608 -0.0321146 174.448 -14.8795 -6.47109 -223.319
8.9713 -0.0423977 172.133 -15.6403 -6.18371 -223.936
8.93191 -0.0567948 168.635 -16.6884 -5.61347 -224.924
8.9043 -0.0655395 166.285 -17.3207 -5.1485 -225.621
8.86107 -0.0771174 162.733 -18.1621 -4.33895 -226.722
8.83118 -0.083677 160.344 -18.6474 -3.73391 -227.489
8.785 -0.091584 156.731 -19.2554 -2.74496 -228.685
8.73752 -0.0969839 153.08 -19.7123 -1.67896 -229.928
8.70533 -0.0991103 150.623 -19.9291 -0.937227 -230.778
8.65653 -0.100008 146.903 -20.1181 0.203691 -232.079
8.62383 -0.0990541 144.4 -20.1507 0.972073 -232.959
8.57484 -0.0952894 140.609 -20.0563 2.11627 -234.29
8.5424 -0.0912462 138.058 -19.8963 2.8611 -235.18
8.49438 -0.082964 134.194 -19.509 3.92884 -236.509
8.46299 -0.0760398 131.595 -19.152 4.59365 -237.387
8.41714 -0.0637295 127.66 -18.4688 5.49494 -238.68
8.3876 -0.0543755 125.012 -17.9154 6.01643 -239.52
8.34512 -0.0389107 121.008 -16.941 6.65281 -240.74
8.31821 -0.0278436 118.315 -16.1971 6.96468 -241.518
8.28026 -0.0104979 114.245 -14.9445 7.24053 -242.625
8.25673 0.00130934 111.512 -14.0219 7.28553 -243.317
8.22439 0.0189219 107.383 -12.514 7.13585 -244.273
8.20495 0.0303264 104.614 -11.4313 6.89508 -244.852
8.17919 0.0464842 100.437 -9.7017 6.33708 -245.623
8.16442 0.0563858 97.6381 -8.48542 5.84567 -246.068
8.14606 0.0695702 93.4229 -6.57999 4.95346 -246.622
8.13644 0.0770664 90.6032 -5.26461 4.27059 -246.914
8.12607 0.0861143 86.3631 -3.24044 3.14164 -247.229
8.12193 0.0905652 83.5315 -1.86716 2.33552 -247.355
8.11991 0.0947265 79.2805 0.210228 1.07404 -247.417
